,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
1295,['Hac'],['Paulo Coelho'],"['7.7/10', '1.299', '228']","['Roman', ',', 'Felsefe-Düşünce', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 19 dk.', 'Sayfa Sayısı: 223', 'Basım Tarihi: Ağustos 2006', 'İlk Yayın Tarihi: 1987', 'Yayınevi: Can Yayınları', 'Orijinal Adı: O Diário de um Mago']","['Bkmkitap', 'Kitapyurdu']","['₺175,50', '₺121,19']",['Kadın'],['% 64.5'],"['Yazar: \nPaulo Coelho', 'Çevirmen: \nCelal Üster']"
1296,['Muhteşem Süleyman'],['Yavuz Bahadıroğlu'],"['7.4/10', '1.299', '226']","['Araştırma-İnceleme', ',', 'Tarih']","['Tahmini Okuma Süresi: 9 sa. 18 dk.', 'Sayfa Sayısı: 328', 'Basım Tarihi: 2013', 'Yayınevi: Paradoks Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺97,50']",['Kadın'],['% 55.4'],['Yazar: \nYavuz Bahadıroğlu']
1297,['Aşkın Suçları'],['Marquis de Sade'],"['7.7/10', '1.298', '259']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 51 dk.', 'Sayfa Sayısı: 136', 'Basım Tarihi: Nisan 2021', 'İlk Yayın Tarihi: 2020', 'Yayınevi: Can Yayınları', ""Orijinal Adı: Les Crimes de l'amour""]","['Bkmkitap', 'Kitapyurdu']","['₺87,75', '₺61,10']",['Kadın'],['% 57.1'],"['Yazar: \nMarquis de Sade', 'Çevirmen: \nCemal Süreya', 'Editör: \nAyça Sezen', 'Tasarımcı: \nBilal Sarıteke']"
1298,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1299,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1300,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1301,['Hikayeler'],['Ahmet Hamdi Tanpınar'],"['8.4/10', '1.298', '354']","['Edebiyat', ',', 'Hikaye (Öykü)', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 10 sa. 19 dk.', 'Sayfa Sayısı: 364', 'Basım Tarihi: Temmuz 2013', 'İlk Yayın Tarihi: 17 Haziran 2003', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺240,00', '₺208,00']",['Kadın'],['% 58.1'],['Yazar: \nAhmet Hamdi Tanpınar']
1302,['Sokaklar Uyudu Artık Öpüşebiliriz'],['Umay Umay'],"['7.8/10', '1.297', '284']","['Edebiyat', ',', 'Şiir', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 1 sa. 49 dk.', 'Sayfa Sayısı: 64', 'Basım Tarihi: Ağustos 2017', 'İlk Yayın Tarihi: Temmuz 2003', 'Yayınevi: Altıkırkbeş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺63,00', '₺18,85']",['Kadın'],['% 74.9'],"['Yazar: \nUmay Umay', 'Tasarımcı: \nErol Egemen']"
1303,['Dikili İlişkiler'],['Haluk Tatar'],"['8/10', '1.297', '374']",['Kişisel Gelişim'],"['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: 1 Ocak 2020', 'Yayınevi: İnkılap Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺87,12', '₺93,78']",['Erkek'],['% 52.2'],['Yazar: \nHaluk Tatar']
1304,['Kazanırsak Kaybederi̇z : Çevrimiçi'],['Zeynep Sey'],"['8/10', '1.297', '288']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: 14 Eylül 2021', 'Yayınevi: Martı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺126,00', '₺170,10']",['Kadın'],['% 97.3'],['Yazar: \nZeynep Sey']
1305,['Melek Terörist Fahişe'],['Osman Balcıgil'],"['8.5/10', '1.296', '319']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 34 dk.', 'Sayfa Sayısı: 408', 'Basım Tarihi: 2022', 'Yayınevi: Destek Yayınları']",['Bkmkitap'],"['₺238,00']",['Kadın'],['% 80.2'],"['Yazar: \nOsman Balcıgil', 'Editör: \nTuğba Sarıünal', 'Tasarımcı: \nSedat Gösterikli']"
1306,['İnsanın Anlama Yetisi Üzerine Bir Soruşturma'],['David Hume'],"['8.2/10', '1.295', '311']",['Felsefe-Düşünce'],"['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: Ekim 2017', 'İlk Yayın Tarihi: 1748', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: An Enguiry Concerning Human Understanding']","['Bkmkitap', 'Kitapyurdu']","['₺53,30', '₺39,88']",['Erkek'],['% 60.3'],"['Yazar: \nDavid Hume', 'Çevirmen: \nFerit Burak Aydar']"
1307,['Narsizm Üzerine ve Schreber Vakası'],['Sigmund Freud'],"['7.9/10', '1.295', '212']","['İnsan ve Toplum', ',', 'Psikoloji']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: Ağustos 2015', 'Yayınevi: Metis Yayıncılık']",['Bkmkitap'],"['₺100,80']",['Kadın'],['% 60.4'],"['Yazar: \nSigmund Freud', 'Çevirmen: \nSaffet Murat Tura', 'Çevirmen: \nM. Banu Büyükkal']"
1308,['Yunus Emre - Dil Söyler Kulak Dinler Kalp Söyler Kâinat Dinler'],['Taner Şanlıoğlu'],"['7.9/10', '1.295', '282']","['Araştırma-İnceleme', ',', 'Biyografi', ',', 'Felsefe-Düşünce', ',', 'Tasavvuf-Mezhepler-Tarikatlar']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: 17 Haziran 2022', 'İlk Yayın Tarihi: Nisan 2020', 'Yayınevi: Destek Yayınları']",['Bkmkitap'],"['₺63,00']",['Kadın'],['% 67.7'],"['Derleyen: \nTaner Şanlıoğlu', 'Tasarımcı: \nTuğba Sarıünal']"
1309,['Saklanmış'],['P. C. Cast'],"['8.1/10', '1.294', '192']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: 16 Kasım 2012', 'İlk Yayın Tarihi: 2012', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Hidden']",[],[],['Kadın'],['% 91.0'],"['Yazar: \nP. C. Cast', 'Yazar: \nKristin Cast', 'Çevirmen: \nSevinç Seyla Tezcan']"
1310,['Kayıp Hayaller Kitabı'],['Hasan Ali Toptaş'],"['8.1/10', '1.293', '279']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 8 sa. 47 dk.', 'Sayfa Sayısı: 310', 'Basım Tarihi: Eylül 2017', 'İlk Yayın Tarihi: 1999', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺65,45', '₺159,90']",['Kadın'],['% 59.8'],['Yazar: \nHasan Ali Toptaş']
1311,['Üç Cisim Problemi'],['Cixin Liu'],"['8.5/10', '1.294', '413']","['Roman', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Aralık 2020', 'İlk Yayın Tarihi: 2008', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Çince: 三体 [Sān tǐ]']","['Bkmkitap', 'Kitapyurdu']","['₺198,00', '₺144,14']",['Erkek'],['% 60.6'],"['Yazar: \nCixin Liu', 'Çevirmen: \nZeynep Özmeral']"
1312,['Daisy Jones ve The Six'],['Taylor Jenkins Reid'],"['8.3/10', '1.292', '322']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 10 sa. 39 dk.', 'Sayfa Sayısı: 376', 'Basım Tarihi: Ocak 2022', 'İlk Yayın Tarihi: 5 Mart 2019', 'Yayınevi: Yabanci Yayinlari']","['Bkmkitap', 'Kitapyurdu']","['₺43,00', '₺56,76']",['Kadın'],['% 96.8'],"['Yazar: \nTaylor Jenkins Reid', 'Çevirmen: \nElif Nihan Akbaş']"
1313,['Mukaddime'],['İbn-i Haldun'],"['9.2/10', '1.291', '607']","['Din (İslam)', ',', 'Felsefe-Düşünce', ',', 'Sosyoloji', ',', 'Tarih']","['Tahmini Okuma Süresi: 34 sa. 41 dk.', 'Sayfa Sayısı: 1224', 'Basım Tarihi: 2016', 'İlk Yayın Tarihi: 1377', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺112,22', '₺325,00']",['Erkek'],['% 66.4'],"['Yazar: \nİbn-i Haldun', 'Çevirmen: \nSüleyman Uludağ']"
1314,['Fihi Ma Fih'],['Mevlana Celaleddin-i Rumi'],"['9.3/10', '1.291', '448']","['Din (İslam)', ',', 'Tasavvuf-Mezhepler-Tarikatlar']","['Tahmini Okuma Süresi: 10 sa. 26 dk.', 'Sayfa Sayısı: 368', 'Basım Tarihi: 5 Temmuz 2019', 'Yayınevi: Sufi Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺140,00', '₺137,50']",['Kadın'],['% 62.1'],"['Yazar: \nMevlana Celaleddin-i Rumi', 'Çevirmen: \nCemal Aydın']"
1315,['Çoğunluğun Zorbalığı'],['Alexis de Tocqueville'],"['7.3/10', '1.290', '202']","['Araştırma-İnceleme', ',', 'Dünya Klasikleri', ',', 'Siyaset-Politika', ',', 'Tarih', ',', 'Felsefe-Düşünce', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 1 sa. 49 dk.', 'Sayfa Sayısı: 64', 'Basım Tarihi: Temmuz 2020', 'İlk Yayın Tarihi: 2020', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Tyrannie de la majorité']","['Bkmkitap', 'Kitapyurdu']","['₺52,00', '₺44,95']",['Kadın'],['% 58.3'],"['Yazar: \nAlexis de Tocqueville', 'Çevirmen: \nİnci Uysal', 'Editör: \nAyça Sezen']"
1316,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1317,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1318,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1319,['Yavaşlık'],['Milan Kundera'],"['7/10', '1.290', '237']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 3 sa. 24 dk.', 'Sayfa Sayısı: 120', 'Basım Tarihi: Ağustos 2018', 'İlk Yayın Tarihi: 1995', 'Yayınevi: Can Yayınları', 'Orijinal Adı: La lenteur']","['Bkmkitap', 'Kitapyurdu']","['₺117,00', '₺86,65']",['Kadın'],['% 63.8'],"['Yazar: \nMilan Kundera', 'Çevirmen: \nÖzdemir İnce']"
1320,['Bir Artı Bir'],['Jojo Moyes'],"['7.9/10', '1.289', '308']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 13 sa. 9 dk.', 'Sayfa Sayısı: 464', 'Basım Tarihi: Nisan 2015', 'İlk Yayın Tarihi: Mayıs 2014', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: The One Plus One']","['Bkmkitap', 'Kitapyurdu']","['₺82,50', '₺27,49']",['Kadın'],['% 91.5'],"['Yazar: \nJojo Moyes', 'Çevirmen: \nElif Tozlu']"
1321,['Yüzyılın Aşkları'],['Can Dündar'],"['8.6/10', '1.289', '233']","['Hikaye (Öykü)', ',', 'Aşk', ',', 'Edebiyat', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: Mayıs 2015', 'İlk Yayın Tarihi: Nisan 2006', 'Yayınevi: Can Yayınları']",[],[],['Kadın'],['% 80.8'],['Yazar: \nCan Dündar']
1322,"[""Hukuk ve İdare Adamı Olarak Osmanlı Devleti'nde Kadı""]",['İlber Ortaylı'],"['8.2/10', '1.288', '280']","['Araştırma-İnceleme', ',', 'Tarih', ',', 'Hukuk', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 3 sa. 10 dk.', 'Sayfa Sayısı: 112', 'Basım Tarihi: 1 Aralık 2020', 'İlk Yayın Tarihi: 1 Ocak 2015', 'Yayınevi: Kronik Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺94,25', '₺83,74']",['Erkek'],['% 64.4'],['Yazar: \nİlber Ortaylı']
1323,['Bir Siyasinin Şiirleri'],['Can Yücel'],"['8.2/10', '1.288', '287']","['Edebiyat', ',', 'Şiir', ',', 'Siyaset-Politika']","['Tahmini Okuma Süresi: 4 sa. 24 dk.', 'Sayfa Sayısı: 155', 'Basım Tarihi: Ocak 2020', 'İlk Yayın Tarihi: 1991', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Bir Siyasinin Şiirleri']","['Bkmkitap', 'Kitapyurdu']","['₺8,40', '₺10,01']",['Erkek'],['% 54.2'],['Yazar: \nCan Yücel']
1324,['Kurtarma Mesafesi'],['Samanta Schweblin'],"['7.6/10', '1.286', '261']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 2 sa. 57 dk.', 'Sayfa Sayısı: 104', 'Basım Tarihi: Mart 2021', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Distancia de Rescate']","['Bkmkitap', 'Kitapyurdu']","['₺81,25', '₺57,25']",['Kadın'],['% 87.3'],"['Yazar: \nSamanta Schweblin', 'Çevirmen: \nEmrah İmre', 'Editör: \nCem Alpan', 'Tasarımcı: \nUtku Lomlu']"
1325,['Kırmızı Karanfil'],['Gülten Akın'],"['8.1/10', '1.286', '303']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 4 sa. 32 dk.', 'Sayfa Sayısı: 160', 'Basım Tarihi: Temmuz 2019', 'İlk Yayın Tarihi: Ekim 2000', 'Yayınevi: Yapı Kredi Yayınları']",[],[],['Kadın'],['% 71.3'],['Yazar: \nGülten Akın']
1326,['Çaylak ile Filozof 2'],['Özkan Öze (Tarık Uslu)'],"['9.3/10', '1.285', '372']","['Çocuk', ',', 'Gençlik', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Yayınevi: Uğurböceği Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺69,30']",['Kadın'],['% 89.2'],"['Yazar: \nÖzkan Öze (Tarık Uslu)', 'Çizer: \nNurcan Karabağ Yılmaz']"
1327,['Eylülün Gölgesinde Bir Yazdı'],['Ferit Edgü'],"['7.9/10', '1.286', '283']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 7 dk.', 'Sayfa Sayısı: 110', 'Basım Tarihi: Ocak 2017', 'İlk Yayın Tarihi: 1988', 'Yayınevi: Sel Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺61,75', '₺68,40']",['Kadın'],['% 68.3'],['Yazar: \nFerit Edgü']
1328,['Beyaz Lale'],['Ömer Seyfettin'],"['7.6/10', '1.286', '156']","['Hikaye (Öykü)', ',', 'Çocuk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 2 sa. 16 dk.', 'Sayfa Sayısı: 80', 'Basım Tarihi: 2000', 'İlk Yayın Tarihi: 1969', 'Yayınevi: Söğüt Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺16,25', '₺9,90']",['Kadın'],['% 63.7'],['Yazar: \nÖmer Seyfettin']
1329,['Döşeğimde Ölürken'],['William Faulkner'],"['8/10', '1.284', '341']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 6 sa. 17 dk.', 'Sayfa Sayısı: 222', 'Basım Tarihi: Temmuz 2018', 'İlk Yayın Tarihi: 1930', 'Yayınevi: İletişim Yayınevi', 'Orijinal Adı: As I Lay Dying']","['Bkmkitap', 'Kitapyurdu']","['₺148,00', '₺32,62']",['Kadın'],['% 57.8'],"['Yazar: \nWilliam Faulkner', 'Çevirmen: \nMurat Belge']"
1330,"[""Abdülhamid'in Kurtlarla Dansı 2""]",['Mustafa Armağan'],"['8.3/10', '1.284', '299']","['Araştırma-İnceleme', ',', 'Tarih']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: Mart 2018', 'İlk Yayın Tarihi: Kasım 2009', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺19,25', '₺110,88']",['Erkek'],['% 71.5'],"['Yazar: \nMustafa Armağan', 'Editör: \nAdem Koçal', 'Tasarımcı: \nRavza Kızıltuğ']"
1331,['Bronz Atlı'],['Paullina Simons'],"['8.9/10', '1.283', '460']","['Roman', ',', 'Aşk', ',', 'Tarih', ',', 'Edebiyat', ',', 'Macera-Aksiyon']","['Tahmini Okuma Süresi: 23 sa. 21 dk.', 'Sayfa Sayısı: 824', 'Basım Tarihi: Eylül 2016', 'İlk Yayın Tarihi: 17 Temmuz 2000', 'Yayınevi: Pegasus  Yayınları', 'Orijinal Adı: The Bronze Horseman']","['Bkmkitap', 'Kitapyurdu']","['₺213,95', '₺252,85']",['Kadın'],['% 93.3'],"['Yazar: \nPaullina Simons', 'Çevirmen: \nLeyla Özcengiz']"
1332,['Sen Gittin Ya Ben Çok Güzelleştim'],['Nilgün Bodur'],"['6.1/10', '1.282', '354']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Mayıs 2018', 'Yayınevi: Destek Yayınları']",[],[],['Kadın'],['% 87.1'],['Yazar: \nNilgün Bodur']
1333,['Şiirler - Annabel Lee'],['Edgar Allan Poe'],"['7.8/10', '1.282', '253']","['Edebiyat', ',', 'Şiir']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: Nisan 2012', 'Yayınevi: Varlık Yayınları']",['Bkmkitap'],"['₺67,50']",['Kadın'],['% 67.1'],"['Yazar: \nEdgar Allan Poe', 'Çevirmen: \nErdoğan Alkan']"
1334,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1335,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1336,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1337,['Azat Kuşları'],['Ahmed Günbay Yıldız'],"['8.1/10', '1.282', '190']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: Temmuz 2019', 'İlk Yayın Tarihi: 1998', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺175,00', '₺178,75']",['Kadın'],['% 68.9'],['Yazar: \nAhmed Günbay Yıldız']
1338,['Lüsyen'],['Can Dündar'],"['7.9/10', '1.281', '16']","['Biyografi', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 15 sa. 20 dk.', 'Sayfa Sayısı: 541', 'Basım Tarihi: 2010', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺20,76', '₺9,90']",['Kadın'],['% 75.3'],['Yazar: \nCan Dündar']
1339,['Dünyanın Uyanışı'],['Şengül Boybaş'],"['7.6/10', '1.280', '373']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 13 sa. 17 dk.', 'Sayfa Sayısı: 469', 'Basım Tarihi: Aralık 2018', 'Yayınevi: Küsürat Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺35,25', '₺29,20']",['Kadın'],['% 80.8'],['Yazar: \nŞengül Boybaş']
1340,['Kiraze'],['Solmaz Kamuran'],"['8.3/10', '1.279', '267']","['Roman', ',', 'Tarih', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 11 sa. 3 dk.', 'Sayfa Sayısı: 390', 'Basım Tarihi: 1 Mart 2011', 'İlk Yayın Tarihi: Mart 2000', 'Yayınevi: İnkılap Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺168,48', '₺188,60']",['Kadın'],['% 84.3'],"['Yazar: \nSolmaz Kamuran', 'Tasarımcı: \nÖmer Küçük']"
1341,['Kırk Kere Söyledim'],['Ziya Selçuk'],"['8.9/10', '1.281', '273']","['Kişisel Gelişim', ',', 'Eğitim', ',', 'Aile (Kadın, Erkek ve Çocuk)']","['Tahmini Okuma Süresi: 6 sa. 34 dk.', 'Sayfa Sayısı: 232', 'Basım Tarihi: 2022', 'Yayınevi: Kronik Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺126,75', '₺112,81']",['Kadın'],['% 81.4'],['Yazar: \nZiya Selçuk']
1342,['Soğuk Deri'],['Albert Sanchez Pinol'],"['8/10', '1.279', '319']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 4 dk.', 'Sayfa Sayısı: 214', 'Basım Tarihi: Kasım 2018', 'İlk Yayın Tarihi: 2002', 'Yayınevi: Jaguar Kitap', 'Orijinal Adı: La pell freda']","['Bkmkitap', 'Kitapyurdu']","['₺123,50', '₺114,06']",['Kadın'],['% 71.8'],"['Yazar: \nAlbert Sanchez Pinol', 'Çevirmen: \nYıldız E. Canpolat']"
1343,['Kibrit Çöpleri'],['Murathan Mungan'],"['7.9/10', '1.279', '246']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 4 dk.', 'Sayfa Sayısı: 108', 'Basım Tarihi: Temmuz 2018', 'İlk Yayın Tarihi: 2011', 'Yayınevi: Metis Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺83,20', '₺82,47']",['Kadın'],['% 75.6'],['Yazar: \nMurathan Mungan']
1344,['Sherlock Holmes - Bohemya’da Skandal'],['Arthur Conan Doyle'],"['8.7/10', '1.278', '193']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 42 dk.', 'Sayfa Sayısı: 272', 'Basım Tarihi: Temmuz 2014', 'Yayınevi: Nemesis Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺10,20', '₺16,76']",['Kadın'],['% 58.5'],"['Yazar: \nArthur Conan Doyle', 'Çevirmen: \nMurat Sağlam']"
1345,['Sorgulayan Denemeler'],['Bertrand Russell'],"['8.4/10', '1.278', '356']",['Felsefe-Düşünce'],"['Tahmini Okuma Süresi: 7 sa. 15 dk.', 'Sayfa Sayısı: 256', 'Basım Tarihi: Ağustos 2019', 'İlk Yayın Tarihi: Mart 2004', 'Yayınevi: Say Yayınları', 'Orijinal Adı: Sceptical Essays']","['Bkmkitap', 'Kitapyurdu']","['₺140,00', '₺144,00']",['Erkek'],['% 63.1'],"['Yazar: \nBertrand Russell', 'Çevirmen: \nNermin Arık']"
1346,['Dindar Bir Doktor Hanım'],['Ayşe Hümeyra Ökten'],"['8.8/10', '1.278', '376']","['Biyografi', ',', 'Edebiyat', ',', 'Söyleşi-Röportaj']","['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: Mayıs 2019', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺140,00', '₺116,74']",['Kadın'],['% 91.4'],"['Yazar: \nAyşe Hümeyra Ökten', 'Derleyen: \nNevin Meriç']"
1347,['Kadın (Fatıma Fatımadır)'],['Ali Şeriati'],"['8.8/10', '1.278', '316']","['Biyografi', ',', 'Din (İslam)', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 8 sa. 10 dk.', 'Sayfa Sayısı: 288', 'Basım Tarihi: Ağustos 2010', 'Yayınevi: Fecr Yayıncılık']",[],[],['Kadın'],['% 68.6'],['Yazar: \nAli Şeriati']
1348,['Uhuvvet Risalesi'],['Bediüzzaman Said Nursî'],"['9.7/10', '1.277', '322']",['Din (İslam)'],"['Tahmini Okuma Süresi: 4 sa. 46 dk.', 'Sayfa Sayısı: 168', 'Basım Tarihi: 2010', 'Yayınevi: Söz Basım Yayın']","['Bkmkitap', 'Kitapyurdu']","['₺26,27', '₺31,50']",['Kadın'],['% 55.4'],['Yazar: \nBediüzzaman Said Nursî']
1349,"[""La Fontaine'den Masallar""]",['Jean de La Fontaine'],"['8.4/10', '1.277', '129']","['Edebiyat', ',', 'Masal', ',', 'Çizgi-Roman']","['Tahmini Okuma Süresi: 1 sa. 22 dk.', 'Sayfa Sayısı: 48', 'Basım Tarihi: Nisan 2010', 'Yayınevi: Desen Yayınları', 'Orijinal Adı: La Fontaine aux Fables']","['Bkmkitap', 'Kitapyurdu']","['₺59,50', '₺24,75']",['Kadın'],['% 66.9'],"['Yazar: \nJean de La Fontaine', 'Çevirmen: \nGökçe Mine Olgun']"
1350,['Aynalar Cehennemi ve Diğer Öyküler'],['Edogawa Rampo'],"['8.3/10', '1.276', '304']","['Hikaye (Öykü)', ',', 'Fantastik', ',', 'Polisiye', ',', 'Edebiyat', ',', 'Korku-Gerilim', ',', 'Antoloji']","['Tahmini Okuma Süresi: 6 sa. 21 dk.', 'Sayfa Sayısı: 224', 'Basım Tarihi: Mart 2022', 'İlk Yayın Tarihi: Aralık 2019', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: Kagami-jigoku']","['Bkmkitap', 'Kitapyurdu']","['₺108,00', '₺129,60']",['Kadın'],['% 79.5'],"['Yazar: \nEdogawa Rampo', 'Çevirmen: \nAlper Kaan Bilir', 'Editör: \nÖmer Ezer']"
1351,['Siyam 2 - Kanbeyaz'],['Beyza Aksoy'],"['9.1/10', '1.276', '260']","['Roman', ',', 'Aşk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 59 dk.', 'Sayfa Sayısı: 458', 'Basım Tarihi: 2023', 'Yayınevi: Epsilon Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺225,00', '₺231,56']",['Kadın'],['% 98.7'],['Yazar: \nBeyza Aksoy']
1352,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1353,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1354,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
1355,"[""Şafak Yıldızı'nın Yolculuğu""]",['C. S. Lewis'],"['8.4/10', '1.276', '251']","['Roman', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Gençlik']","['Tahmini Okuma Süresi: 7 sa. 14 dk.', 'Sayfa Sayısı: 255', 'Basım Tarihi: Ocak 2012', 'İlk Yayın Tarihi: 15 Eylül 1952', 'Yayınevi: Doğan Egmont Yayıncılık', 'Orijinal Adı: The Voyage of the Dawn Treader (The Chronicles of Narnia #5)']","['Bkmkitap', 'Kitapyurdu']","['₺63,20', '₺62,21']",['Kadın'],['% 68.8'],"['Yazar: \nC. S. Lewis', 'Çevirmen: \nMüfit Balabanlılar']"
1356,['Benim Çiçeklerim Ateşte Açar'],['Ahmed Günbay Yıldız'],"['7.9/10', '1.276', '197']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 29 dk.', 'Sayfa Sayısı: 264', 'Basım Tarihi: Kasım 2012', 'İlk Yayın Tarihi: 2004', 'Yayınevi: Timaş Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺164,50', '₺164,67']",['Kadın'],['% 79.7'],['Yazar: \nAhmed Günbay Yıldız']
