,Kitap Adı,Yazar,Puan,Türler,Datamix,Satici,Fiyat,MaxOkurCinsiyet,MaxOkurYüzde,Çevirmen
753,['Bizim Büyük Çaresizliğimiz'],['Barış Bıçakçı'],"['7.8/10', '8,2bin', '1.735']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 44 dk.', 'Sayfa Sayısı: 167', 'Basım Tarihi: Ekim 2020', 'İlk Yayın Tarihi: 2013', 'Yayınevi: İletişim Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺120,00', '₺104,95']",['Kadın'],['% 71.9'],"['Yazar: \nBarış Bıçakçı', 'Editör: \nMurat Gültekingil', 'Editör: \nCan Cankoçak', 'Tasarımcı: \nAli Osman Coşkun']"
754,"[""Godot'yu Beklerken""]",['Samuel Beckett'],"['8.4/10', '8,2bin', '1.923']","['Edebiyat', ',', 'Senaryo-Oyun', ',', 'Tiyatro']","['Tahmini Okuma Süresi: 3 sa. 31 dk.', 'Sayfa Sayısı: 124', 'Basım Tarihi: Ekim 2000', 'İlk Yayın Tarihi: 1953', 'Yayınevi: Kabalcı Yayınevi', 'Orijinal Adı: En Attendant Godot']","['Bkmkitap', 'Kitapyurdu']","['₺85,00', '₺92,40']",['Kadın'],['% 58.0'],"['Yazar: \nSamuel Beckett', 'Çevirmen: \nTarık Günersel', 'Çevirmen: \nUğur Ün']"
755,"[""Çakıcı'nın İlk Kurşunu""]",['Sabahattin Ali'],"['8.1/10', '8,2bin', '1.644']","['Edebiyat', ',', 'Hikaye (Öykü)', ',', 'Şiir']","['Tahmini Okuma Süresi: 4 sa. 12 dk.', 'Sayfa Sayısı: 148', 'Basım Tarihi: Mart 2019', 'İlk Yayın Tarihi: 2019', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺29,25', '₺5,06']",['Kadın'],['% 59.2'],['Yazar: \nSabahattin Ali']
756,['Acı Kahve'],['Agatha Christie'],"['7.8/10', '8,2bin', '1.501']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 18 dk.', 'Sayfa Sayısı: 152', 'Basım Tarihi: 2018', 'İlk Yayın Tarihi: 1997', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: Black Coffee']","['Bkmkitap', 'Kitapyurdu']","['₺102,41', '₺86,57']",['Kadın'],['% 76.3'],"['Yazar: \nAgatha Christie', 'Çevirmen: \nDilek Akari']"
757,['Ateşböceği Yolu'],['Kristin Hannah'],"['8.6/10', '8,2bin', '1.743']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 17 sa. 41 dk.', 'Sayfa Sayısı: 624', 'Basım Tarihi: Eylül 2016', 'İlk Yayın Tarihi: Şubat 2008', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Firefly Lane (Firefly Lane #1)']","['Bkmkitap', 'Kitapyurdu']","['₺197,45', '₺188,48']",['Kadın'],['% 93.1'],"['Yazar: \nKristin Hannah', 'Çevirmen: \nElif Tozlu']"
758,['Şibumi'],['Trevanian'],"['8.6/10', '8,2bin', '2.640']","['Roman', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 52 dk.', 'Sayfa Sayısı: 454', 'Basım Tarihi: Kasım 2023', 'İlk Yayın Tarihi: 1979', 'Yayınevi: E Yayınları', 'Orijinal Adı: Shibumi']","['Bkmkitap', 'Kitapyurdu']","['₺225,50', '₺209,20']",['Kadın'],['% 58.3'],"['Yazar: \nTrevanian', 'Çevirmen: \nBelkıs Çorakçı Dişbudak']"
759,['Vazgeçtim'],['Kahraman Tazeoğlu'],"['7.7/10', '8,2bin', '1.678']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 5 sa. 26 dk.', 'Sayfa Sayısı: 192', 'Basım Tarihi: 2015', 'Yayınevi: Destek Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺14,40', '₺62,48']",['Kadın'],['% 78.9'],['Yazar: \nKahraman Tazeoğlu']
760,['Bir Adam Girdi Şehre Koşarak'],['Tarık Tufan'],"['8/10', '8,1bin', '1.792']","['Hikaye (Öykü)', ',', 'Edebiyat', ',', 'Deneme-İnceleme']","['Tahmini Okuma Süresi: 3 sa. 24 dk.', 'Sayfa Sayısı: 120', 'Basım Tarihi: Ekim 2019', 'İlk Yayın Tarihi: 2019', 'Yayınevi: Profil Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺93,60', '₺79,38']",['Kadın'],['% 74.8'],"['Yazar: \nTarık Tufan', 'Editör: \nAdem Şenel']"
761,['Arachnoid Mater'],['Serkan Karaismailoğlu'],"['8.8/10', '8,1bin', '2.292']","['Bilim-Kurgu', ',', 'Edebiyat', ',', 'Fantastik', ',', 'Gençlik', ',', 'Macera-Aksiyon', ',', 'Psikoloji', ',', 'Roman']","['Tahmini Okuma Süresi: 13 sa. 50 dk.', 'Sayfa Sayısı: 488', 'Basım Tarihi: Temmuz 2020', 'Yayınevi: Elma Yayınevi']","['Bkmkitap', 'Kitapyurdu']","['₺202,30', '₺179,04']",['Kadın'],['% 81.2'],['Yazar: \nSerkan Karaismailoğlu']
762,['Peter Pan Ölmeli'],['John Verdon'],"['8.5/10', '8,1bin', '1.648']","['Edebiyat', ',', 'Polisiye', ',', 'Roman']","['Tahmini Okuma Süresi: 14 sa. 58 dk.', 'Sayfa Sayısı: 528', 'Basım Tarihi: Mayıs 2014', 'Yayınevi: Koridor Yayıncılık', 'Orijinal Adı: Peter Pan Must Die']","['Bkmkitap', 'Kitapyurdu']","['₺133,00', '₺147,25']",['Kadın'],['% 67.2'],"['Yazar: \nJohn Verdon', 'Çevirmen: \nEnver Günsel']"
763,['Aldatmak'],['Paulo Coelho'],"['6.8/10', '8,1bin', '1.233']","['Aşk', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 7 sa. 48 dk.', 'Sayfa Sayısı: 275', 'Basım Tarihi: Eylül 2014', 'Yayınevi: Can Yayınları', 'Orijinal Adı: Adultério']","['Bkmkitap', 'Kitapyurdu']","['₺191,75', '₺133,98']",['Kadın'],['% 80.0'],"['Yazar: \nPaulo Coelho', 'Çevirmen: \nEmrah İmre']"
764,['Şimşek Hırsızı'],['Rick Riordan'],"['8.7/10', '8,1bin', '1.701']","['Roman', ',', 'Fantastik', ',', 'Edebiyat', ',', 'Mitolojiler']","['Tahmini Okuma Süresi: 10 sa. 17 dk.', 'Sayfa Sayısı: 363', 'Basım Tarihi: Kasım 2015', 'İlk Yayın Tarihi: Haziran 2005', 'Yayınevi: Doğan Egmont Yayıncılık', 'Orijinal Adı: The Lightning Thief  (Percy Jackson and the Olympians #1)']","['Bkmkitap', 'Kitapyurdu']","['₺90,44', '₺88,54']",['Kadın'],['% 79.0'],"['Yazar: \nRick Riordan', 'Çevirmen: \nKadir Yiğit Us']"
765,"[""Arafat'ta Bir Çocuk""]",['Zülfü Livaneli'],"['7/10', '8,1bin', '1.241']","['Edebiyat', ',', 'Hikaye (Öykü)']","['Tahmini Okuma Süresi: 4 sa. 25 dk.', 'Sayfa Sayısı: 156', 'Basım Tarihi: Kasım 2012', 'İlk Yayın Tarihi: Ocak 1978', 'Yayınevi: Doğan Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺16,32', '₺17,86']",['Kadın'],['% 68.5'],['Yazar: \nZülfü Livaneli']
766,['Görünmez Adam'],['H. G. Wells'],"['7.6/10', '8,1bin', '1.673']","['Roman', ',', 'Dünya Klasikleri', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 6 sa. 34 dk.', 'Sayfa Sayısı: 232', 'Basım Tarihi: Mart 2019', 'İlk Yayın Tarihi: 1897', 'Yayınevi: İthaki Yayınları', 'Orijinal Adı: The Invisible Man']","['Bkmkitap', 'Kitapyurdu']","['₺72,00', '₺75,60']",['Kadın'],['% 62.1'],"['Yazar: \nH. G. Wells', 'Çevirmen: \nAli Kaftan']"
767,['Mutlu Yaşam Üzerine – Yaşamın Kısalığı Üzerine'],['Seneca'],"['8.2/10', '8,1bin', '1.642']","['Dünya Klasikleri', ',', 'Felsefe-Düşünce', ',', 'İnsan ve Toplum']","['Tahmini Okuma Süresi: 2 sa. 16 dk.', 'Sayfa Sayısı: 80', 'Basım Tarihi: Mart 2024', 'İlk Yayın Tarihi: 58', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Latince: De Vita Beata De Brevitate Vitae']","['Bkmkitap', 'Kitapyurdu']","['₺28,60', '₺19,02']",['Kadın'],['% 58.9'],"['Yazar: \nSeneca', 'Çevirmen: \nC. Cengiz Çevik']"
768,['Beni Asla Bırakma'],['Kazuo Ishiguro'],"['7.6/10', '8bin', '1.838']","['Roman', ',', 'Bilim-Kurgu', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 42 dk.', 'Sayfa Sayısı: 272', 'Basım Tarihi: Mart 2021', 'İlk Yayın Tarihi: 2006', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Never Let Me Go']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺90,20']",['Kadın'],['% 76.1'],"['Yazar: \nKazuo Ishiguro', 'Çevirmen: \nMine Haydaroğlu']"
769,['Yeşil Yol'],['Stephen King'],"['9.2/10', '8bin', '2.124']","['Roman', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Şubat 2021', 'İlk Yayın Tarihi: 1996', 'Yayınevi: Altın Kitaplar', 'Orijinal Adı: The Green Mile']","['Bkmkitap', 'Kitapyurdu']","['₺108,75', '₺203,41']",['Kadın'],['% 57.6'],"['Yazar: \nStephen King', 'Çevirmen: \nGülden Şen']"
770,['Lüzumsuz Adam'],['Sait Faik Abasıyanık'],"['7.6/10', '8bin', '1.467']","['Hikaye (Öykü)', ',', 'Edebiyat', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 3 sa. 4 dk.', 'Sayfa Sayısı: 108', 'Basım Tarihi: Nisan 2013', 'İlk Yayın Tarihi: Mayıs 1954', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺44,20', '₺8,58']",['Kadın'],['% 55.1'],"['Yazar: \nSait Faik Abasıyanık', 'Editör: \nRuken Kızıler']"
771,['İntihar Dükkânı'],['Jean Teule'],"['7.5/10', '8bin', '1.475']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: Nisan 2020', 'İlk Yayın Tarihi: 2004', 'Yayınevi: Sel Yayıncılık', 'Orijinal Adı: Le Magasin Des Suicides']","['Bkmkitap', 'Kitapyurdu']","['₺84,00', '₺84,10']",['Kadın'],['% 83.0'],"['Yazar: \nJean Teule', 'Çevirmen: \nİsmail Yerguz', 'Editör: \nMert Tanaydın', 'Tasarımcı: \nSavaş Çekiç']"
772,['Sessizlik'],['Becca Fitzpatrick'],"['8.1/10', '8bin', '9']","['Aşk', ',', 'Edebiyat', ',', 'Fantastik', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 47 dk.', 'Sayfa Sayısı: 416', 'Basım Tarihi: Mart 2016', 'İlk Yayın Tarihi: 4 Ekim 2011', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Silence']","['Bkmkitap', 'Kitapyurdu']","['₺219,45', '₺259,35']",['Kadın'],['% 94.4'],"['Yazar: \nBecca Fitzpatrick', 'Çevirmen: \nSevinç Seyla Tezcan']"
773,['Sherlock Holmes - Şüphe Asla Uyumaz'],['Arthur Conan Doyle'],"['8.6/10', '8bin', '1.355']","['Hikaye (Öykü)', ',', 'Polisiye', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 14 dk.', 'Sayfa Sayısı: 432', 'Basım Tarihi: Mart 2017', 'İlk Yayın Tarihi: Şubat 1905', 'Yayınevi: Martı Yayınları', 'Orijinal Adı: The Return Of Sherlock Holmes']","['Bkmkitap', 'Kitapyurdu']","['₺19,50', '₺40,95']",['Kadın'],['% 58.0'],"['Yazar: \nArthur Conan Doyle', 'Çevirmen: \nCumhur Mısırlıoğlu']"
774,['Kurtlarla Koşan Kadınlar'],['Clarissa P. Estes'],"['8.8/10', '8bin', '3.242']","['Araştırma-İnceleme', ',', 'Siyaset-Politika', ',', 'Psikoloji', ',', 'İnsan ve Toplum', ',', 'Kadın']","['Tahmini Okuma Süresi: 15 sa. 15 dk.', 'Sayfa Sayısı: 538', 'Basım Tarihi: Mart 2021', 'İlk Yayın Tarihi: 1992', 'Yayınevi: Ayrıntı Yayınları', 'Orijinal Adı: Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype']","['Bkmkitap', 'Kitapyurdu']","['₺215,60', '₺240,20']",['Kadın'],['% 89.0'],"['Yazar: \nClarissa P. Estes', 'Çevirmen: \nHakan Atalay']"
775,['Labirent: Alev Deneyleri'],['James Dashner'],"['8.4/10', '8bin', '1.595']","['Bilim-Kurgu', ',', 'Edebiyat', ',', 'Fantastik', ',', 'Macera-Aksiyon', ',', 'Roman']","['Tahmini Okuma Süresi: 11 sa. 20 dk.', 'Sayfa Sayısı: 400', 'Basım Tarihi: Mayıs 2014', 'İlk Yayın Tarihi: Ekim 2010', 'Yayınevi: Pegasus Yayınları', 'Orijinal Adı: Maze Runner: The Scorch Trials']","['Bkmkitap', 'Kitapyurdu']","['₺164,45', '₺164,65']",['Kadın'],['% 79.8'],"['Yazar: \nJames Dashner', 'Çevirmen: \nGizem Yeşildal']"
776,['Kendi Ayakları Üstünde'],['İpek Ongun'],"['8.2/10', '8bin', '833']","['Edebiyat', ',', 'Gençlik', ',', 'Roman']","['Tahmini Okuma Süresi: 12 sa. 11 dk.', 'Sayfa Sayısı: 430', 'Basım Tarihi: Ekim 2012', 'İlk Yayın Tarihi: Haziran 2000', 'Yayınevi: Artemis Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺159,25', '₺154,35']",['Kadın'],['% 97.8'],['Yazar: \nİpek Ongun']
777,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
778,['Kitap'],[],[],[],[],[],[],[],[],[]
779,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
780,['Ölümcül Kimlikler'],['Amin Maalouf'],"['8/10', '7,9bin', '13']","['Deneme-İnceleme', ',', 'Edebiyat', ',', 'İnsan ve Toplum', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 3 sa. 48 dk.', 'Sayfa Sayısı: 134', 'Basım Tarihi: Ocak 2019', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Les Identites Meurtrieres']","['Bkmkitap', 'Kitapyurdu']","['₺61,75', '₺57,48']",['Kadın'],['% 60.6'],"['Yazar: \nAmin Maalouf', 'Çevirmen: \nAysel Bora']"
781,['Feniçka'],['Lou Andreas-Salomé'],"['7.3/10', '7,9bin', '1.470']","['Hikaye (Öykü)', ',', 'Dünya Klasikleri', ',', 'Edebiyat', ',', 'Kadın']","['Tahmini Okuma Süresi: 1 sa. 59 dk.', 'Sayfa Sayısı: 70', 'Basım Tarihi: Temmuz 2016', 'İlk Yayın Tarihi: 1898', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Almanca: Fenitschka; Eine Ausschweifung']","['Bkmkitap', 'Kitapyurdu']","['₺28,60', '₺18,60']",['Kadın'],['% 82.1'],"['Yazar: \nLou Andreas-Salomé', 'Çevirmen: \nİlknur İgan']"
782,['Bozkırkurdu'],['Hermann Hesse'],"['8.3/10', '7,9bin', '2.103']","['Roman', ',', 'Dünya Klasikleri', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 5 sa. 57 dk.', 'Sayfa Sayısı: 210', 'Basım Tarihi: Nisan 2022', 'İlk Yayın Tarihi: 1927', 'Yayınevi: Yapı Kredi Yayınları', 'Orijinal Adı: Der Steppenwolf']","['Bkmkitap', 'Kitapyurdu']","['₺104,00', '₺96,80']",['Kadın'],['% 54.0'],"['Yazar: \nHermann Hesse', 'Çevirmen: \nKamuran Şipal', 'Editör: \nAyça Sabuncuoğlu']"
783,['İslam Deklarasyonu'],['Aliya İzzetbegoviç'],"['9.1/10', '7,9bin', '2.212']","['Din (İslam)', ',', 'Felsefe-Düşünce', ',', 'Siyaset-Politika']","['Tahmini Okuma Süresi: 2 sa. 52 dk.', 'Sayfa Sayısı: 101', 'Basım Tarihi: Ekim 2017', 'İlk Yayın Tarihi: Kasım 2016', 'Yayınevi: Fide Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺9,80', '₺19,60']",['Kadın'],['% 59.9'],"['Yazar: \nAliya İzzetbegoviç', 'Çevirmen: \nRahman Ademi']"
784,"[""Matmazel Noraliya'nın Koltuğu""]",['Peyami Safa'],"['8.3/10', '7,9bin', '1.712']","['Edebiyat', ',', 'Roman', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 9 sa. 2 dk.', 'Sayfa Sayısı: 319', 'Basım Tarihi: Ekim 2017', 'İlk Yayın Tarihi: 1949', 'Yayınevi: Ötüken Neşriyat']","['Bkmkitap', 'Kitapyurdu']","['₺42,00', '₺52,78']",['Kadın'],['% 67.9'],['Yazar: \nPeyami Safa']
785,['Gizli Bahçe'],['Frances Hodgson Burnett'],"['8.4/10', '7,9bin', '1.778']","['Roman', ',', 'Çocuk', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 56 dk.', 'Sayfa Sayısı: 280', 'Basım Tarihi: Ocak 2021', 'İlk Yayın Tarihi: 1908', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: The Secret Garden']","['Bkmkitap', 'Kitapyurdu']","['₺44,20', '₺52,70']",['Kadın'],['% 87.0'],['Yazar: \nFrances Hodgson Burnett']
786,['Kapak Kızı'],['Ayfer Tunç'],"['7.8/10', '7,9bin', '1.524']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 7 sa. 27 dk.', 'Sayfa Sayısı: 263', 'Basım Tarihi: Temmuz 2014', 'İlk Yayın Tarihi: 1990', 'Yayınevi: Can Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺20,48', '₺126,80']",['Kadın'],['% 88.3'],['Yazar: \nAyfer Tunç']
787,['Doktor Moreau’nun Adası'],['H. G. Wells'],"['7.9/10', '7,9bin', '1.878']","['Roman', ',', 'Dünya Klasikleri', ',', 'Fantastik', ',', 'Bilim-Kurgu', ',', 'Edebiyat', ',', 'Korku-Gerilim']","['Tahmini Okuma Süresi: 4 sa. 42 dk.', 'Sayfa Sayısı: 166', 'Basım Tarihi: Ocak 2022', 'İlk Yayın Tarihi: 1896', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: The Island of Doctor Moreau']","['Bkmkitap', 'Kitapyurdu']","['₺48,10', '₺46,50']",['Kadın'],['% 59.7'],"['Yazar: \nH. G. Wells', 'Çevirmen: \nCelal Üster']"
788,['Sokak Nöbetçileri 2'],['Aslı Arslan'],"['8.8/10', '7,9bin', '1.810']","['Roman', ',', 'Edebiyat', ',', 'Gençlik']","['Tahmini Okuma Süresi: 24 sa. 42 dk.', 'Sayfa Sayısı: 872', 'Basım Tarihi: Aralık 2021', 'İlk Yayın Tarihi: 2021', 'Yayınevi: İndigo Kitap']","['Bkmkitap', 'Kitapyurdu']","['₺173,40', '₺61,20']",['Kadın'],['% 96.8'],['Yazar: \nAslı Arslan']
789,"['Tüfek, Mikrop ve Çelik']",['Jared Diamond'],"['8.5/10', '7,8bin', '2.732']","['Araştırma-İnceleme', ',', 'Tarih', ',', 'İnsan ve Toplum', ',', 'Antropoloji-Etnoloji', ',', 'Bilim-Teknoloji-Mühendislik', ',', 'Sosyoloji', ',', 'Kültür']","['Tahmini Okuma Süresi: 18 sa. 45 dk.', 'Sayfa Sayısı: 662', 'Basım Tarihi: 2016', 'İlk Yayın Tarihi: Mayıs 1997', 'Yayınevi: Tübitak Yayınları', 'Orijinal Adı: Guns, Germs, and Steel: The Fates of Human Societies (Civilizations Rise and Fall #1)']","['Bkmkitap', 'Kitapyurdu']","['₺197,45', '₺224,38']",['Erkek'],['% 64.2'],"['Yazar: \nJared Diamond', 'Çevirmen: \nÜlker İnce']"
790,['Sadece Aptallar 8 Saat Uyur'],['Erdal Demirkıran'],"['7.4/10', '7,8bin', '1.324']","['İnsan ve Toplum', ',', 'Kişisel Gelişim']","['Tahmini Okuma Süresi: 7 sa. 44 dk.', 'Sayfa Sayısı: 273', 'Basım Tarihi: Nisan 2017', 'İlk Yayın Tarihi: 2011', 'Yayınevi: Kashna Kitap Ağacı Yayınları']",['Bkmkitap'],"['₺22,13']",['Kadın'],['% 65.0'],['Yazar: \nErdal Demirkıran']
791,['Yaralasar - 2'],['Maral Atmaca'],"['8.8/10', '7,8bin', '1.776']","['Roman', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 12 sa. 42 dk.', 'Sayfa Sayısı: 448', 'Basım Tarihi: Haziran 2021', 'İlk Yayın Tarihi: Mayıs 2021', 'Yayınevi: Ephesus Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺185,40', '₺220,94']",['Kadın'],['% 97.6'],"['Yazar: \nMaral Atmaca', 'Editör: \nNurdan Başalan', 'Tasarımcı: \nZelal Edin']"
792,['Bu Böyledir'],['Mustafa Kutlu'],"['7.9/10', '7,8bin', '1.347']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 2 sa. 33 dk.', 'Sayfa Sayısı: 90', 'Basım Tarihi: Kasım 2022', 'İlk Yayın Tarihi: 1987', 'Yayınevi: Dergah Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺75,00', '₺57,50']",['Kadın'],['% 71.8'],['Yazar: \nMustafa Kutlu']
793,['Şah Mat'],['Mario Mazzanti'],"['8.3/10', '7,8bin', '1.772']","['Roman', ',', 'Polisiye', ',', 'Edebiyat', ',', 'Korku-Gerilim', ',', 'Macera-Aksiyon']","['Tahmini Okuma Süresi: 14 sa. 30 dk.', 'Sayfa Sayısı: 512', 'Basım Tarihi: Haziran 2016', 'Yayınevi: Sonsuz Kitap', 'Orijinal Adı: Scacco alla regina']","['Bkmkitap', 'Kitapyurdu']","['₺100,00', '₺126,00']",['Kadın'],['% 65.7'],"['Yazar: \nMario Mazzanti', 'Çevirmen: \nGüliz Akyüz']"
794,['Masal Masal İçinde'],['Ahmet Ümit'],"['8.6/10', '7,8bin', '1.737']","['Çocuk', ',', 'Edebiyat', ',', 'Masal']","['Tahmini Okuma Süresi: 4 sa. 3 dk.', 'Sayfa Sayısı: 143', 'Basım Tarihi: Ocak 2013', 'İlk Yayın Tarihi: 1995', 'Yayınevi: Doğan Egmont Yayıncılık']","['Bkmkitap', 'Kitapyurdu']","['₺29,40', '₺20,25']",['Kadın'],['% 72.3'],['Yazar: \nAhmet Ümit']
795,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
796,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
797,"['Kitap', 'Kitap bulunamadı']",[],[],[],[],[],[],[],[],[]
798,['Lordlar ve Varisler'],['N. G. Kabal'],"['9/10', '7,8bin', '2.455']","['Roman', ',', 'Fantastik', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 19 sa. 2 dk.', 'Sayfa Sayısı: 672', 'Basım Tarihi: Ağustos 2021', 'İlk Yayın Tarihi: 2021', 'Yayınevi: Martı Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺172,50', '₺178,54']",['Kadın'],['% 96.3'],"['Yazar: \nN. G. Kabal', 'Editör: \nElmas Dağ', 'Tasarımcı: \nZeynep Sey', 'Tasarımcı: \nEmre Gül']"
799,['Mürebbiye'],['Hüseyin Rahmi Gürpınar'],"['7.4/10', '7,8bin', '1.323']","['Roman', ',', 'Edebiyat', ',', 'Türk Klasikleri']","['Tahmini Okuma Süresi: 4 sa. 39 dk.', 'Sayfa Sayısı: 164', 'Basım Tarihi: Şubat 2024', 'İlk Yayın Tarihi: 1897', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺24,70', '₺29,45']",['Kadın'],['% 73.8'],['Yazar: \nHüseyin Rahmi Gürpınar']
800,['İçimizdeki Çocuk'],['Doğan Cüceloğlu'],"['8.8/10', '7,7bin', '1.555']","['İnsan ve Toplum', ',', 'Kişisel Gelişim', ',', 'Psikoloji']","['Tahmini Okuma Süresi: 7 sa. 12 dk.', 'Sayfa Sayısı: 254', 'Basım Tarihi: Aralık 2017', 'İlk Yayın Tarihi: 1996', 'Yayınevi: Remzi Kitabevi']","['Bkmkitap', 'Kitapyurdu']","['₺147,00', '₺156,98']",['Kadın'],['% 72.4'],['Yazar: \nDoğan Cüceloğlu']
801,['Müptezeller'],['Emrah Serbes'],"['7.3/10', '7,7bin', '1.353']","['Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 37 dk.', 'Sayfa Sayısı: 163', 'Basım Tarihi: Ekim 2016', 'Yayınevi: İletişim Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺117,60', '₺107,60']",['Erkek'],['% 51.5'],['Yazar: \nEmrah Serbes']
802,['Muhtelif Evhamlar Kitabı'],['Ömür İklim Demir'],"['8.1/10', '7,7bin', '1.919']","['Hikaye (Öykü)', ',', 'Edebiyat']","['Tahmini Okuma Süresi: 3 sa. 10 dk.', 'Sayfa Sayısı: 112', 'Basım Tarihi: Eylül 2023', 'İlk Yayın Tarihi: Şubat 2019', 'Yayınevi: Yapı Kredi Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺39,00', '₺42,20']",['Kadın'],['% 79.6'],['Yazar: \nÖmür İklim Demir']
803,['21. Yüzyıl İçin 21 Ders'],['Yuval Noah Harari'],"['8.4/10', '7,7bin', '2.201']","['Araştırma-İnceleme', ',', 'Tarih', ',', 'İnsan ve Toplum', ',', 'Bilim-Teknoloji-Mühendislik', ',', 'Sosyoloji']","['Tahmini Okuma Süresi: 9 sa. 31 dk.', 'Sayfa Sayısı: 336', 'Basım Tarihi: Eylül 2018', 'İlk Yayın Tarihi: Ağustos 2018', 'Yayınevi: Kolektif Kitap', 'Orijinal Adı: 21 Lessons for the 21st Century']","['Bkmkitap', 'Kitapyurdu']","['₺149,10', '₺198,60']",['Erkek'],['% 56.4'],"['Yazar: \nYuval Noah Harari', 'Çevirmen: \nSelin Siral']"
804,['Bir Ses Böler Geceyi'],['Ahmet Ümit'],"['7.4/10', '7,7bin', '1.127']","['Polisiye', ',', 'Edebiyat', ',', 'Roman']","['Tahmini Okuma Süresi: 4 sa. 5 dk.', 'Sayfa Sayısı: 144', 'Basım Tarihi: Temmuz 2010', 'İlk Yayın Tarihi: 1993', 'Yayınevi: Everest Yayınları']","['Bkmkitap', 'Kitapyurdu']","['₺97,50', '₺86,63']",['Kadın'],['% 72.6'],['Yazar: \nAhmet Ümit']
805,['Üç Kız Kardeş'],['Anton Çehov'],"['6.8/10', '7,7bin', '1.169']","['Dünya Klasikleri', ',', 'Edebiyat', ',', 'Senaryo-Oyun', ',', 'Tiyatro']","['Tahmini Okuma Süresi: 3 sa. 38 dk.', 'Sayfa Sayısı: 128', 'Basım Tarihi: Mayıs 2016', 'Yayınevi: Türkiye İş Bankası Kültür Yayınları', 'Orijinal Adı: Три сестры']","['Bkmkitap', 'Kitapyurdu']","['₺27,60', '₺23,25']",['Kadın'],['% 71.6'],"['Yazar: \nAnton Çehov', 'Çevirmen: \nAtaol Behramoğlu']"
